run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,num_threads,run_dir,job_config
dblp__node_classification__graphatlas_q_shuffle_source__split3__seed3__2997c7116287,2997c7116287,0e672c999c335af7,dblp,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,3,3,1,outputs\.work\runs\dblp\graphatlas_q_shuffle_source\split-3\seed-3\config-2997c711,outputs\.work\runs\dblp\graphatlas_q_shuffle_source\split-3\seed-3\config-2997c711\job_config.yaml
dblp__node_classification__graphatlas_q_shuffle_source__split4__seed4__3ee38125e7e8,3ee38125e7e8,0e672c999c335af7,dblp,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,4,4,1,outputs\.work\runs\dblp\graphatlas_q_shuffle_source\split-4\seed-4\config-3ee38125,outputs\.work\runs\dblp\graphatlas_q_shuffle_source\split-4\seed-4\config-3ee38125\job_config.yaml
dblp__node_classification__graphatlas_q_shuffle_edge__split0__seed0__5c364a14f022,5c364a14f022,0e672c999c335af7,dblp,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,0,0,1,outputs\.work\runs\dblp\graphatlas_q_shuffle_edge\split-0\seed-0\config-5c364a14,outputs\.work\runs\dblp\graphatlas_q_shuffle_edge\split-0\seed-0\config-5c364a14\job_config.yaml
dblp__node_classification__graphatlas_q_shuffle_edge__split1__seed1__3284437080a5,3284437080a5,0e672c999c335af7,dblp,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,1,1,1,outputs\.work\runs\dblp\graphatlas_q_shuffle_edge\split-1\seed-1\config-32844370,outputs\.work\runs\dblp\graphatlas_q_shuffle_edge\split-1\seed-1\config-32844370\job_config.yaml
dblp__node_classification__graphatlas_q_shuffle_edge__split2__seed2__197e0526eb6f,197e0526eb6f,0e672c999c335af7,dblp,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,2,2,1,outputs\.work\runs\dblp\graphatlas_q_shuffle_edge\split-2\seed-2\config-197e0526,outputs\.work\runs\dblp\graphatlas_q_shuffle_edge\split-2\seed-2\config-197e0526\job_config.yaml
dblp__node_classification__graphatlas_q_shuffle_edge__split3__seed3__d650196f92cb,d650196f92cb,0e672c999c335af7,dblp,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,3,3,1,outputs\.work\runs\dblp\graphatlas_q_shuffle_edge\split-3\seed-3\config-d650196f,outputs\.work\runs\dblp\graphatlas_q_shuffle_edge\split-3\seed-3\config-d650196f\job_config.yaml
dblp__node_classification__graphatlas_q_shuffle_edge__split4__seed4__b17404424b1c,b17404424b1c,0e672c999c335af7,dblp,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,4,4,1,outputs\.work\runs\dblp\graphatlas_q_shuffle_edge\split-4\seed-4\config-b1740442,outputs\.work\runs\dblp\graphatlas_q_shuffle_edge\split-4\seed-4\config-b1740442\job_config.yaml
dblp__node_classification__graphatlas_random_routing__split0__seed0__7d313e9eb61e,7d313e9eb61e,0e672c999c335af7,dblp,node_classification,graphatlas_random_routing,graphatlas_certified,0,0,1,outputs\.work\runs\dblp\graphatlas_random_routing\split-0\seed-0\config-7d313e9e,outputs\.work\runs\dblp\graphatlas_random_routing\split-0\seed-0\config-7d313e9e\job_config.yaml
dblp__node_classification__graphatlas_random_routing__split1__seed1__88cd5a9a4a2f,88cd5a9a4a2f,0e672c999c335af7,dblp,node_classification,graphatlas_random_routing,graphatlas_certified,1,1,1,outputs\.work\runs\dblp\graphatlas_random_routing\split-1\seed-1\config-88cd5a9a,outputs\.work\runs\dblp\graphatlas_random_routing\split-1\seed-1\config-88cd5a9a\job_config.yaml
dblp__node_classification__graphatlas_random_routing__split2__seed2__374cd343e687,374cd343e687,0e672c999c335af7,dblp,node_classification,graphatlas_random_routing,graphatlas_certified,2,2,1,outputs\.work\runs\dblp\graphatlas_random_routing\split-2\seed-2\config-374cd343,outputs\.work\runs\dblp\graphatlas_random_routing\split-2\seed-2\config-374cd343\job_config.yaml
dblp__node_classification__graphatlas_random_routing__split3__seed3__824dae6c37ee,824dae6c37ee,0e672c999c335af7,dblp,node_classification,graphatlas_random_routing,graphatlas_certified,3,3,1,outputs\.work\runs\dblp\graphatlas_random_routing\split-3\seed-3\config-824dae6c,outputs\.work\runs\dblp\graphatlas_random_routing\split-3\seed-3\config-824dae6c\job_config.yaml
dblp__node_classification__graphatlas_random_routing__split4__seed4__ae008d61e893,ae008d61e893,0e672c999c335af7,dblp,node_classification,graphatlas_random_routing,graphatlas_certified,4,4,1,outputs\.work\runs\dblp\graphatlas_random_routing\split-4\seed-4\config-ae008d61,outputs\.work\runs\dblp\graphatlas_random_routing\split-4\seed-4\config-ae008d61\job_config.yaml
dblp__node_classification__graphatlas_beta_zero__split0__seed0__270c3305ea05,270c3305ea05,0e672c999c335af7,dblp,node_classification,graphatlas_beta_zero,graphatlas_certified,0,0,1,outputs\.work\runs\dblp\graphatlas_beta_zero\split-0\seed-0\config-270c3305,outputs\.work\runs\dblp\graphatlas_beta_zero\split-0\seed-0\config-270c3305\job_config.yaml
dblp__node_classification__graphatlas_beta_zero__split1__seed1__497d50b801a0,497d50b801a0,0e672c999c335af7,dblp,node_classification,graphatlas_beta_zero,graphatlas_certified,1,1,1,outputs\.work\runs\dblp\graphatlas_beta_zero\split-1\seed-1\config-497d50b8,outputs\.work\runs\dblp\graphatlas_beta_zero\split-1\seed-1\config-497d50b8\job_config.yaml
dblp__node_classification__graphatlas_beta_zero__split2__seed2__d56a89c58abb,d56a89c58abb,0e672c999c335af7,dblp,node_classification,graphatlas_beta_zero,graphatlas_certified,2,2,1,outputs\.work\runs\dblp\graphatlas_beta_zero\split-2\seed-2\config-d56a89c5,outputs\.work\runs\dblp\graphatlas_beta_zero\split-2\seed-2\config-d56a89c5\job_config.yaml
dblp__node_classification__graphatlas_beta_zero__split3__seed3__3cbdd5c250cc,3cbdd5c250cc,0e672c999c335af7,dblp,node_classification,graphatlas_beta_zero,graphatlas_certified,3,3,1,outputs\.work\runs\dblp\graphatlas_beta_zero\split-3\seed-3\config-3cbdd5c2,outputs\.work\runs\dblp\graphatlas_beta_zero\split-3\seed-3\config-3cbdd5c2\job_config.yaml
dblp__node_classification__graphatlas_beta_zero__split4__seed4__a665669b6571,a665669b6571,0e672c999c335af7,dblp,node_classification,graphatlas_beta_zero,graphatlas_certified,4,4,1,outputs\.work\runs\dblp\graphatlas_beta_zero\split-4\seed-4\config-a665669b,outputs\.work\runs\dblp\graphatlas_beta_zero\split-4\seed-4\config-a665669b\job_config.yaml
coauthor_cs__node_classification__graphatlas_c_oracle__split0__seed0__da80feca7753,da80feca7753,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_c_oracle\split-0\seed-0\config-da80feca,outputs\.work\runs\coauthor_cs\graphatlas_c_oracle\split-0\seed-0\config-da80feca\job_config.yaml
coauthor_cs__node_classification__graphatlas_c_oracle__split1__seed1__c5a76d4dcdaf,c5a76d4dcdaf,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_c_oracle,graphatlas_certified,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_c_oracle\split-1\seed-1\config-c5a76d4d,outputs\.work\runs\coauthor_cs\graphatlas_c_oracle\split-1\seed-1\config-c5a76d4d\job_config.yaml
coauthor_cs__node_classification__graphatlas_c_oracle__split2__seed2__e41587a1319b,e41587a1319b,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_c_oracle,graphatlas_certified,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_c_oracle\split-2\seed-2\config-e41587a1,outputs\.work\runs\coauthor_cs\graphatlas_c_oracle\split-2\seed-2\config-e41587a1\job_config.yaml
coauthor_cs__node_classification__graphatlas_c_oracle__split3__seed3__d595698af292,d595698af292,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_c_oracle,graphatlas_certified,3,3,1,outputs\.work\runs\coauthor_cs\graphatlas_c_oracle\split-3\seed-3\config-d595698a,outputs\.work\runs\coauthor_cs\graphatlas_c_oracle\split-3\seed-3\config-d595698a\job_config.yaml
coauthor_cs__node_classification__graphatlas_c_oracle__split4__seed4__16a483376087,16a483376087,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_c_oracle,graphatlas_certified,4,4,1,outputs\.work\runs\coauthor_cs\graphatlas_c_oracle\split-4\seed-4\config-16a48337,outputs\.work\runs\coauthor_cs\graphatlas_c_oracle\split-4\seed-4\config-16a48337\job_config.yaml
coauthor_cs__node_classification__graphatlas_c__split0__seed0__d1b36daaf3ab,d1b36daaf3ab,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_c,graphatlas_certified,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_c\split-0\seed-0\config-d1b36daa,outputs\.work\runs\coauthor_cs\graphatlas_c\split-0\seed-0\config-d1b36daa\job_config.yaml
coauthor_cs__node_classification__graphatlas_c__split1__seed1__61c929f16fa5,61c929f16fa5,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_c,graphatlas_certified,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_c\split-1\seed-1\config-61c929f1,outputs\.work\runs\coauthor_cs\graphatlas_c\split-1\seed-1\config-61c929f1\job_config.yaml
coauthor_cs__node_classification__graphatlas_c__split2__seed2__058153eb552e,058153eb552e,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_c,graphatlas_certified,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_c\split-2\seed-2\config-058153eb,outputs\.work\runs\coauthor_cs\graphatlas_c\split-2\seed-2\config-058153eb\job_config.yaml
coauthor_cs__node_classification__graphatlas_c__split3__seed3__7f9d706b720a,7f9d706b720a,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_c,graphatlas_certified,3,3,1,outputs\.work\runs\coauthor_cs\graphatlas_c\split-3\seed-3\config-7f9d706b,outputs\.work\runs\coauthor_cs\graphatlas_c\split-3\seed-3\config-7f9d706b\job_config.yaml
coauthor_cs__node_classification__graphatlas_c__split4__seed4__3d2c764a3e58,3d2c764a3e58,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_c,graphatlas_certified,4,4,1,outputs\.work\runs\coauthor_cs\graphatlas_c\split-4\seed-4\config-3d2c764a,outputs\.work\runs\coauthor_cs\graphatlas_c\split-4\seed-4\config-3d2c764a\job_config.yaml
coauthor_cs__node_classification__graphatlas_original__split0__seed0__d35632bd85de,d35632bd85de,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_original,graphatlas,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_original\split-0\seed-0\config-d35632bd,outputs\.work\runs\coauthor_cs\graphatlas_original\split-0\seed-0\config-d35632bd\job_config.yaml
coauthor_cs__node_classification__graphatlas_original__split1__seed1__0259e8eb68c2,0259e8eb68c2,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_original,graphatlas,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_original\split-1\seed-1\config-0259e8eb,outputs\.work\runs\coauthor_cs\graphatlas_original\split-1\seed-1\config-0259e8eb\job_config.yaml
coauthor_cs__node_classification__graphatlas_original__split2__seed2__3b6ca2b19c8a,3b6ca2b19c8a,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_original,graphatlas,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_original\split-2\seed-2\config-3b6ca2b1,outputs\.work\runs\coauthor_cs\graphatlas_original\split-2\seed-2\config-3b6ca2b1\job_config.yaml
coauthor_cs__node_classification__graphatlas_original__split3__seed3__1034c6099649,1034c6099649,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_original,graphatlas,3,3,1,outputs\.work\runs\coauthor_cs\graphatlas_original\split-3\seed-3\config-1034c609,outputs\.work\runs\coauthor_cs\graphatlas_original\split-3\seed-3\config-1034c609\job_config.yaml
coauthor_cs__node_classification__graphatlas_original__split4__seed4__1902b4209ff3,1902b4209ff3,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_original,graphatlas,4,4,1,outputs\.work\runs\coauthor_cs\graphatlas_original\split-4\seed-4\config-1902b420,outputs\.work\runs\coauthor_cs\graphatlas_original\split-4\seed-4\config-1902b420\job_config.yaml
coauthor_cs__node_classification__graphatlas_min_distortion__split0__seed0__8c409b4605dd,8c409b4605dd,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-0\seed-0\config-8c409b46,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-0\seed-0\config-8c409b46\job_config.yaml
coauthor_cs__node_classification__graphatlas_min_distortion__split1__seed1__fd01dc412259,fd01dc412259,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-1\seed-1\config-fd01dc41,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-1\seed-1\config-fd01dc41\job_config.yaml
coauthor_cs__node_classification__graphatlas_min_distortion__split2__seed2__0bbee7c7d1a2,0bbee7c7d1a2,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-2\seed-2\config-0bbee7c7,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-2\seed-2\config-0bbee7c7\job_config.yaml
coauthor_cs__node_classification__graphatlas_min_distortion__split3__seed3__56da349df438,56da349df438,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,3,3,1,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-3\seed-3\config-56da349d,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-3\seed-3\config-56da349d\job_config.yaml
coauthor_cs__node_classification__graphatlas_min_distortion__split4__seed4__c534a902dab2,c534a902dab2,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,4,4,1,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-4\seed-4\config-c534a902,outputs\.work\runs\coauthor_cs\graphatlas_min_distortion\split-4\seed-4\config-c534a902\job_config.yaml
coauthor_cs__node_classification__graphatlas_no_transport__split0__seed0__02a30c21cbe9,02a30c21cbe9,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_no_transport,graphatlas_no_transport,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_no_transport\split-0\seed-0\config-02a30c21,outputs\.work\runs\coauthor_cs\graphatlas_no_transport\split-0\seed-0\config-02a30c21\job_config.yaml
coauthor_cs__node_classification__graphatlas_no_transport__split1__seed1__18404ecea2ec,18404ecea2ec,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_no_transport,graphatlas_no_transport,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_no_transport\split-1\seed-1\config-18404ece,outputs\.work\runs\coauthor_cs\graphatlas_no_transport\split-1\seed-1\config-18404ece\job_config.yaml
coauthor_cs__node_classification__graphatlas_no_transport__split2__seed2__e4d7fdfe7f93,e4d7fdfe7f93,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_no_transport,graphatlas_no_transport,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_no_transport\split-2\seed-2\config-e4d7fdfe,outputs\.work\runs\coauthor_cs\graphatlas_no_transport\split-2\seed-2\config-e4d7fdfe\job_config.yaml
coauthor_cs__node_classification__graphatlas_no_transport__split3__seed3__c1f686c78482,c1f686c78482,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_no_transport,graphatlas_no_transport,3,3,1,outputs\.work\runs\coauthor_cs\graphatlas_no_transport\split-3\seed-3\config-c1f686c7,outputs\.work\runs\coauthor_cs\graphatlas_no_transport\split-3\seed-3\config-c1f686c7\job_config.yaml
coauthor_cs__node_classification__graphatlas_no_transport__split4__seed4__6a28503adb23,6a28503adb23,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_no_transport,graphatlas_no_transport,4,4,1,outputs\.work\runs\coauthor_cs\graphatlas_no_transport\split-4\seed-4\config-6a28503a,outputs\.work\runs\coauthor_cs\graphatlas_no_transport\split-4\seed-4\config-6a28503a\job_config.yaml
coauthor_cs__node_classification__graphatlas_free_transition__split0__seed0__94bcdf9fa855,94bcdf9fa855,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_free_transition,graphatlas_free_transition,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_free_transition\split-0\seed-0\config-94bcdf9f,outputs\.work\runs\coauthor_cs\graphatlas_free_transition\split-0\seed-0\config-94bcdf9f\job_config.yaml
coauthor_cs__node_classification__graphatlas_free_transition__split1__seed1__16174c8f5276,16174c8f5276,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_free_transition,graphatlas_free_transition,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_free_transition\split-1\seed-1\config-16174c8f,outputs\.work\runs\coauthor_cs\graphatlas_free_transition\split-1\seed-1\config-16174c8f\job_config.yaml
coauthor_cs__node_classification__graphatlas_free_transition__split2__seed2__e844d86e560f,e844d86e560f,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_free_transition,graphatlas_free_transition,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_free_transition\split-2\seed-2\config-e844d86e,outputs\.work\runs\coauthor_cs\graphatlas_free_transition\split-2\seed-2\config-e844d86e\job_config.yaml
coauthor_cs__node_classification__graphatlas_free_transition__split3__seed3__0d053faf31d4,0d053faf31d4,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_free_transition,graphatlas_free_transition,3,3,1,outputs\.work\runs\coauthor_cs\graphatlas_free_transition\split-3\seed-3\config-0d053faf,outputs\.work\runs\coauthor_cs\graphatlas_free_transition\split-3\seed-3\config-0d053faf\job_config.yaml
coauthor_cs__node_classification__graphatlas_free_transition__split4__seed4__1a2a56065e25,1a2a56065e25,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_free_transition,graphatlas_free_transition,4,4,1,outputs\.work\runs\coauthor_cs\graphatlas_free_transition\split-4\seed-4\config-1a2a5606,outputs\.work\runs\coauthor_cs\graphatlas_free_transition\split-4\seed-4\config-1a2a5606\job_config.yaml
coauthor_cs__node_classification__graphatlas_membership_only__split0__seed0__12f1b038d940,12f1b038d940,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_membership_only,graphatlas_certified,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_membership_only\split-0\seed-0\config-12f1b038,outputs\.work\runs\coauthor_cs\graphatlas_membership_only\split-0\seed-0\config-12f1b038\job_config.yaml
coauthor_cs__node_classification__graphatlas_membership_only__split1__seed1__dc9c0ed46cb0,dc9c0ed46cb0,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_membership_only,graphatlas_certified,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_membership_only\split-1\seed-1\config-dc9c0ed4,outputs\.work\runs\coauthor_cs\graphatlas_membership_only\split-1\seed-1\config-dc9c0ed4\job_config.yaml
coauthor_cs__node_classification__graphatlas_membership_only__split2__seed2__61a2c975ef9c,61a2c975ef9c,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_membership_only,graphatlas_certified,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_membership_only\split-2\seed-2\config-61a2c975,outputs\.work\runs\coauthor_cs\graphatlas_membership_only\split-2\seed-2\config-61a2c975\job_config.yaml
coauthor_cs__node_classification__graphatlas_membership_only__split3__seed3__9c3bcc8623a7,9c3bcc8623a7,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_membership_only,graphatlas_certified,3,3,1,outputs\.work\runs\coauthor_cs\graphatlas_membership_only\split-3\seed-3\config-9c3bcc86,outputs\.work\runs\coauthor_cs\graphatlas_membership_only\split-3\seed-3\config-9c3bcc86\job_config.yaml
coauthor_cs__node_classification__graphatlas_membership_only__split4__seed4__f96b383b0ee2,f96b383b0ee2,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_membership_only,graphatlas_certified,4,4,1,outputs\.work\runs\coauthor_cs\graphatlas_membership_only\split-4\seed-4\config-f96b383b,outputs\.work\runs\coauthor_cs\graphatlas_membership_only\split-4\seed-4\config-f96b383b\job_config.yaml
coauthor_cs__node_classification__graphatlas_q_shuffle_source__split0__seed0__0b3151643d60,0b3151643d60,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_source\split-0\seed-0\config-0b315164,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_source\split-0\seed-0\config-0b315164\job_config.yaml
coauthor_cs__node_classification__graphatlas_q_shuffle_source__split1__seed1__b0ae280c9a23,b0ae280c9a23,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_source\split-1\seed-1\config-b0ae280c,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_source\split-1\seed-1\config-b0ae280c\job_config.yaml
coauthor_cs__node_classification__graphatlas_q_shuffle_source__split2__seed2__a2566e813bad,a2566e813bad,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_source\split-2\seed-2\config-a2566e81,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_source\split-2\seed-2\config-a2566e81\job_config.yaml
coauthor_cs__node_classification__graphatlas_q_shuffle_source__split3__seed3__2385f2a9c894,2385f2a9c894,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,3,3,1,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_source\split-3\seed-3\config-2385f2a9,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_source\split-3\seed-3\config-2385f2a9\job_config.yaml
coauthor_cs__node_classification__graphatlas_q_shuffle_source__split4__seed4__d04928f22707,d04928f22707,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,4,4,1,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_source\split-4\seed-4\config-d04928f2,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_source\split-4\seed-4\config-d04928f2\job_config.yaml
coauthor_cs__node_classification__graphatlas_q_shuffle_edge__split0__seed0__611fb3c4c5f1,611fb3c4c5f1,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_edge\split-0\seed-0\config-611fb3c4,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_edge\split-0\seed-0\config-611fb3c4\job_config.yaml
coauthor_cs__node_classification__graphatlas_q_shuffle_edge__split1__seed1__969eca048528,969eca048528,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_edge\split-1\seed-1\config-969eca04,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_edge\split-1\seed-1\config-969eca04\job_config.yaml
coauthor_cs__node_classification__graphatlas_q_shuffle_edge__split2__seed2__69c5d9c38a5b,69c5d9c38a5b,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_edge\split-2\seed-2\config-69c5d9c3,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_edge\split-2\seed-2\config-69c5d9c3\job_config.yaml
coauthor_cs__node_classification__graphatlas_q_shuffle_edge__split3__seed3__9c1ea99fa4eb,9c1ea99fa4eb,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,3,3,1,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_edge\split-3\seed-3\config-9c1ea99f,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_edge\split-3\seed-3\config-9c1ea99f\job_config.yaml
coauthor_cs__node_classification__graphatlas_q_shuffle_edge__split4__seed4__71c99fbde5cd,71c99fbde5cd,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,4,4,1,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_edge\split-4\seed-4\config-71c99fbd,outputs\.work\runs\coauthor_cs\graphatlas_q_shuffle_edge\split-4\seed-4\config-71c99fbd\job_config.yaml
coauthor_cs__node_classification__graphatlas_random_routing__split0__seed0__f375cdc9e597,f375cdc9e597,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_random_routing,graphatlas_certified,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_random_routing\split-0\seed-0\config-f375cdc9,outputs\.work\runs\coauthor_cs\graphatlas_random_routing\split-0\seed-0\config-f375cdc9\job_config.yaml
coauthor_cs__node_classification__graphatlas_random_routing__split1__seed1__ff1a8987923f,ff1a8987923f,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_random_routing,graphatlas_certified,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_random_routing\split-1\seed-1\config-ff1a8987,outputs\.work\runs\coauthor_cs\graphatlas_random_routing\split-1\seed-1\config-ff1a8987\job_config.yaml
coauthor_cs__node_classification__graphatlas_random_routing__split2__seed2__e6dd9ed2481f,e6dd9ed2481f,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_random_routing,graphatlas_certified,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_random_routing\split-2\seed-2\config-e6dd9ed2,outputs\.work\runs\coauthor_cs\graphatlas_random_routing\split-2\seed-2\config-e6dd9ed2\job_config.yaml
coauthor_cs__node_classification__graphatlas_random_routing__split3__seed3__5647b4fc0fc9,5647b4fc0fc9,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_random_routing,graphatlas_certified,3,3,1,outputs\.work\runs\coauthor_cs\graphatlas_random_routing\split-3\seed-3\config-5647b4fc,outputs\.work\runs\coauthor_cs\graphatlas_random_routing\split-3\seed-3\config-5647b4fc\job_config.yaml
coauthor_cs__node_classification__graphatlas_random_routing__split4__seed4__ce65fa7f0633,ce65fa7f0633,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_random_routing,graphatlas_certified,4,4,1,outputs\.work\runs\coauthor_cs\graphatlas_random_routing\split-4\seed-4\config-ce65fa7f,outputs\.work\runs\coauthor_cs\graphatlas_random_routing\split-4\seed-4\config-ce65fa7f\job_config.yaml
coauthor_cs__node_classification__graphatlas_beta_zero__split0__seed0__27f11a4ff30b,27f11a4ff30b,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_beta_zero,graphatlas_certified,0,0,1,outputs\.work\runs\coauthor_cs\graphatlas_beta_zero\split-0\seed-0\config-27f11a4f,outputs\.work\runs\coauthor_cs\graphatlas_beta_zero\split-0\seed-0\config-27f11a4f\job_config.yaml
coauthor_cs__node_classification__graphatlas_beta_zero__split1__seed1__f8ee54935f6a,f8ee54935f6a,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_beta_zero,graphatlas_certified,1,1,1,outputs\.work\runs\coauthor_cs\graphatlas_beta_zero\split-1\seed-1\config-f8ee5493,outputs\.work\runs\coauthor_cs\graphatlas_beta_zero\split-1\seed-1\config-f8ee5493\job_config.yaml
coauthor_cs__node_classification__graphatlas_beta_zero__split2__seed2__5b11f1cd52c1,5b11f1cd52c1,0e672c999c335af7,coauthor_cs,node_classification,graphatlas_beta_zero,graphatlas_certified,2,2,1,outputs\.work\runs\coauthor_cs\graphatlas_beta_zero\split-2\seed-2\config-5b11f1cd,outputs\.work\runs\coauthor_cs\graphatlas_beta_zero\split-2\seed-2\config-5b11f1cd\job_config.yaml
